Time,DPOS(0),MPOS(0),MSPEED(0),DRIVE_FE(0)
3.651,83.96866,83.96866,0.0,0.0
3.652,83.96866,83.96866,0.0,0.0
3.653,83.96866,83.96866,0.0,0.0
3.654,83.96866,83.96866,0.0,0.0
3.655,83.96866,83.96866,0.0,0.0
3.656,83.96866,83.96866,-0.00048,0.0
3.657,83.96866,83.96866,0.0,0.0
3.658,83.96866,83.96866,0.00048,0.0
3.659,83.96866,83.96866,-0.00048,0.0
3.66,83.96866,83.96866,0.00048,0.0
3.661,83.96866,83.96866,0.0,0.0
3.662,83.96866,83.96866,0.0,0.0
3.663,83.96866,83.96866,-0.00048,0.0
3.664,83.96866,83.96866,0.00048,0.0
3.665,83.96866,83.96866,0.0,0.0
3.666,83.96866,83.96866,-0.00048,0.0
3.667,83.96866,83.96866,0.00095,0.0
3.668,83.96866,83.96866,-0.00095,0.0
3.669,83.96866,83.96866,0.00048,0.0
3.67,83.96866,83.96866,-0.00048,0.0
3.671,83.96866,83.96866,0.00095,0.0
3.672,83.96866,83.96866,-0.00095,0.0
3.673,83.96866,83.96866,0.00048,0.0
3.674,83.96866,83.96866,-0.00048,0.0
3.675,83.96866,83.96866,0.00048,0.0
3.676,83.96866,83.96866,-0.00048,0.0
3.677,83.96866,83.96866,-0.00048,0.0
3.678,83.96866,83.96866,0.00143,0.0
3.679,83.96866,83.96866,0.0,0.0
3.68,83.96866,83.96866,-0.00048,0.0
3.681,83.96866,83.96866,0.0,0.0
3.682,83.96866,83.96866,0.0,0.0
3.683,83.96866,83.96866,-0.00048,0.0
3.684,83.96866,83.96866,0.00048,0.0
3.685,83.96866,83.96866,-0.00048,0.0
3.686,83.96866,83.96866,0.00048,0.0
3.687,83.96866,83.96866,0.0,0.0
3.688,83.96866,83.96866,0.0,0.0
3.689,83.96866,83.96866,-0.00048,0.0
3.69,83.96866,83.96866,0.0,0.0
3.691,83.96866,83.96866,0.00095,0.0
3.692,83.96866,83.96866,0.0,0.0
3.693,83.96866,83.96866,0.0,0.0
3.694,83.96866,83.96866,-0.00048,0.0
3.695,83.96866,83.96866,0.0,0.0
3.696,83.96866,83.96866,0.00048,0.0
3.697,83.96866,83.96866,0.0,0.0
3.698,83.96866,83.96866,-0.00048,0.0
3.699,83.96866,83.96866,0.00048,0.0
3.7,83.96866,83.96866,0.0,0.0
3.701,83.96866,83.96866,-0.00048,0.0
3.702,83.96866,83.96866,0.0,0.0
3.703,83.96866,83.96866,0.00048,0.0
3.704,83.96866,83.96866,-0.00095,0.0
3.705,83.96866,83.96866,0.0,0.0
3.706,83.96866,83.96866,0.00095,0.0
3.707,83.96866,83.96866,-0.00048,0.0
3.708,83.96866,83.96866,0.0,0.0
3.709,83.96866,83.96866,0.0,0.0
3.71,83.96866,83.96866,0.0,0.0
3.711,83.96866,83.96866,0.0,0.0
3.712,83.96866,83.96866,0.00048,0.0
3.713,83.96866,83.96866,0.0,0.0
3.714,83.96866,83.96866,0.0,0.0
3.715,83.96866,83.96866,-0.00048,0.0
3.716,83.96866,83.96866,0.0,0.0
3.717,83.96866,83.96866,0.0,0.0
3.718,83.96866,83.96866,0.00095,0.0
3.719,83.96866,83.96866,-0.00095,0.0
3.72,83.96866,83.96866,0.0,0.0
3.721,83.96866,83.96866,0.0,0.0
3.722,83.96866,83.96866,0.0,0.0
3.723,83.96866,83.96866,0.00048,0.0
3.724,83.96866,83.96866,0.0,0.0
3.725,83.96866,83.96866,-0.00048,0.0
3.726,83.96866,83.96866,0.0,0.0
3.727,83.96866,83.96866,0.00048,0.0
3.728,83.96866,83.96866,-0.00095,0.0
3.729,83.96866,83.96866,0.00095,0.0
3.73,83.96866,83.96866,-0.00048,0.0
3.731,83.96866,83.96866,0.00048,0.0
3.732,83.96866,83.96866,0.00048,0.0
3.733,83.96866,83.96866,-0.00048,0.0
3.734,83.96866,83.96866,0.0,0.0
3.735,83.96866,83.96866,-0.00048,0.0
3.736,83.96866,83.96866,0.00048,0.0
3.737,83.96866,83.96866,-0.00048,0.0
3.738,83.96866,83.96866,0.0,0.0
3.739,83.96866,83.96866,0.00048,0.0
3.74,83.96866,83.96866,-0.00048,0.0
3.741,83.96866,83.96866,0.00048,0.0
3.742,83.96866,83.96866,-0.00095,0.0
3.743,83.96866,83.96866,0.00048,0.0
3.744,83.96866,83.96866,0.0,0.0
3.745,83.96866,83.96866,0.0,0.0
3.746,83.96866,83.96866,-0.00048,0.0
3.747,83.96866,83.96866,0.00095,0.0
3.748,83.96866,83.96866,-0.00048,0.0
3.749,83.96866,83.96866,0.00048,0.0
3.75,83.96866,83.96866,-0.00048,0.0
3.751,83.96866,83.96866,0.0,0.0
3.752,83.96866,83.96866,0.0,0.0
3.753,83.96866,83.96866,-0.00048,0.0
3.754,83.96866,83.96866,0.00095,0.0
3.755,83.96866,83.96866,0.0,0.0
3.756,83.96866,83.96866,0.0,0.0
3.757,83.96866,83.96866,-0.00048,0.0
3.758,83.96866,83.96866,0.0,0.0
3.759,83.96866,83.96866,0.0,0.0
3.76,83.96866,83.96866,0.00048,0.0
3.761,83.96866,83.96866,-0.00048,0.0
3.762,83.96866,83.96866,0.00048,0.0
