Time,DPOS(0),MSPEED(0),DRIVE_FE(0),DEMAND_SPEED(0),DEMAND_SPEED_NORMALISED(0)
0.468,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.469,-582422454.0,2000.0,0.0,2.0,2000.0
0.47,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.471,-582422455.0,1000.0,0.0,1.0,1000.0
0.472,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.473,-582422455.0,1000.0,0.0,1.0,1000.0
0.474,-582422455.0,0.0,0.0,0.0,0.0
0.475,-582422455.0,0.0,0.0,0.0,0.0
0.476,-582422454.0,1000.0,0.0,1.0,1000.0
0.477,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.478,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.479,-582422455.0,1000.0,0.0,1.0,1000.0
0.48,-582422455.0,0.0,0.0,0.0,0.0
0.481,-582422454.0,1000.0,0.0,1.0,1000.0
0.482,-582422454.0,0.0,0.0,0.0,0.0
0.483,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.484,-582422455.0,1000.0,0.0,1.0,1000.0
0.485,-582422455.0,0.0,0.0,0.0,0.0
0.486,-582422455.0,0.0,0.0,0.0,0.0
0.487,-582422455.0,0.0,0.0,0.0,0.0
0.488,-582422455.0,0.0,0.0,0.0,0.0
0.489,-582422454.0,1000.0,0.0,1.0,1000.0
0.49,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.491,-582422454.0,1000.0,0.0,1.0,1000.0
0.492,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.493,-582422457.0,-1000.0,0.0,-1.0,-1000.0
0.494,-582422456.0,1000.0,0.0,1.0,1000.0
0.495,-582422455.0,1000.0,0.0,1.0,1000.0
0.496,-582422455.0,0.0,0.0,0.0,0.0
0.497,-582422455.0,0.0,0.0,0.0,0.0
0.498,-582422455.0,0.0,0.0,0.0,0.0
0.499,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.5,-582422455.0,1000.0,0.0,1.0,1000.0
0.501,-582422455.0,0.0,0.0,0.0,0.0
0.502,-582422455.0,0.0,0.0,0.0,0.0
0.503,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.504,-582422455.0,1000.0,0.0,1.0,1000.0
0.505,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.506,-582422454.0,2000.0,0.0,2.0,2000.0
0.507,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.508,-582422455.0,1000.0,0.0,1.0,1000.0
0.509,-582422455.0,0.0,0.0,0.0,0.0
0.51,-582422454.0,1000.0,0.0,1.0,1000.0
0.511,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.512,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.513,-582422455.0,1000.0,0.0,1.0,1000.0
0.514,-582422455.0,0.0,0.0,0.0,0.0
0.515,-582422455.0,0.0,0.0,0.0,0.0
0.516,-582422455.0,0.0,0.0,0.0,0.0
0.517,-582422455.0,0.0,0.0,0.0,0.0
0.518,-582422455.0,0.0,0.0,0.0,0.0
0.519,-582422455.0,0.0,0.0,0.0,0.0
0.52,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.521,-582422456.0,0.0,0.0,0.0,0.0
0.522,-582422455.0,1000.0,0.0,1.0,1000.0
0.523,-582422454.0,1000.0,0.0,1.0,1000.0
0.524,-582422454.0,0.0,0.0,0.0,0.0
0.525,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.526,-582422456.0,0.0,0.0,0.0,0.0
0.527,-582422455.0,1000.0,0.0,1.0,1000.0
0.528,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.529,-582422455.0,1000.0,0.0,1.0,1000.0
0.53,-582422455.0,0.0,0.0,0.0,0.0
0.531,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.532,-582422455.0,1000.0,0.0,1.0,1000.0
0.533,-582422455.0,0.0,0.0,0.0,0.0
0.534,-582422455.0,0.0,0.0,0.0,0.0
0.535,-582422455.0,0.0,0.0,0.0,0.0
0.536,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.537,-582422455.0,1000.0,0.0,1.0,1000.0
0.538,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.539,-582422455.0,1000.0,0.0,1.0,1000.0
0.54,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.541,-582422457.0,-1000.0,0.0,-1.0,-1000.0
0.542,-582422455.0,2000.0,0.0,2.0,2000.0
0.543,-582422455.0,0.0,0.0,0.0,0.0
0.544,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.545,-582422455.0,1000.0,0.0,1.0,1000.0
0.546,-582422455.0,0.0,0.0,0.0,0.0
0.547,-582422455.0,0.0,0.0,0.0,0.0
0.548,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.549,-582422455.0,1000.0,0.0,1.0,1000.0
0.55,-582422455.0,0.0,0.0,0.0,0.0
0.551,-582422455.0,0.0,0.0,0.0,0.0
0.552,-582422455.0,0.0,0.0,0.0,0.0
0.553,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.554,-582422455.0,1000.0,0.0,1.0,1000.0
0.555,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.556,-582422455.0,1000.0,0.0,1.0,1000.0
0.557,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.558,-582422456.0,0.0,0.0,0.0,0.0
0.559,-582422456.0,0.0,0.0,0.0,0.0
0.56,-582422456.0,0.0,0.0,0.0,0.0
0.561,-582422455.0,1000.0,0.0,1.0,1000.0
0.562,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.563,-582422455.0,1000.0,0.0,1.0,1000.0
0.564,-582422455.0,0.0,0.0,0.0,0.0
0.565,-582422454.0,1000.0,0.0,1.0,1000.0
0.566,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.567,-582422455.0,1000.0,0.0,1.0,1000.0
0.568,-582422455.0,0.0,0.0,0.0,0.0
0.569,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.57,-582422456.0,0.0,0.0,0.0,0.0
0.571,-582422454.0,2000.0,0.0,2.0,2000.0
0.572,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.573,-582422455.0,0.0,0.0,0.0,0.0
0.574,-582422455.0,0.0,0.0,0.0,0.0
0.575,-582422455.0,0.0,0.0,0.0,0.0
0.576,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.577,-582422455.0,1000.0,0.0,1.0,1000.0
0.578,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.579,-582422454.0,2000.0,0.0,2.0,2000.0
0.58,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.581,-582422454.0,1000.0,0.0,1.0,1000.0
0.582,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.583,-582422455.0,0.0,0.0,0.0,0.0
0.584,-582422454.0,1000.0,0.0,1.0,1000.0
0.585,-582422454.0,0.0,0.0,0.0,0.0
0.586,-582422454.0,0.0,0.0,0.0,0.0
0.587,-582422454.0,0.0,0.0,0.0,0.0
0.588,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.589,-582422455.0,1000.0,0.0,1.0,1000.0
0.59,-582422455.0,0.0,0.0,0.0,0.0
0.591,-582422455.0,0.0,0.0,0.0,0.0
0.592,-582422455.0,0.0,0.0,0.0,0.0
0.593,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.594,-582422455.0,1000.0,0.0,1.0,1000.0
0.595,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.596,-582422456.0,0.0,0.0,0.0,0.0
0.597,-582422454.0,2000.0,0.0,2.0,2000.0
0.598,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.599,-582422455.0,0.0,0.0,0.0,0.0
0.6,-582422454.0,1000.0,0.0,1.0,1000.0
0.601,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.602,-582422455.0,0.0,0.0,0.0,0.0
0.603,-582422454.0,1000.0,0.0,1.0,1000.0
0.604,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.605,-582422455.0,0.0,0.0,0.0,0.0
0.606,-582422454.0,1000.0,0.0,1.0,1000.0
0.607,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.608,-582422455.0,0.0,0.0,0.0,0.0
0.609,-582422455.0,0.0,0.0,0.0,0.0
0.61,-582422454.0,1000.0,0.0,1.0,1000.0
0.611,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.612,-582422455.0,0.0,0.0,0.0,0.0
0.613,-582422455.0,0.0,0.0,0.0,0.0
0.614,-582422455.0,0.0,0.0,0.0,0.0
0.615,-582422455.0,0.0,0.0,0.0,0.0
0.616,-582422455.0,0.0,0.0,0.0,0.0
0.617,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.618,-582422456.0,0.0,0.0,0.0,0.0
0.619,-582422455.0,1000.0,0.0,1.0,1000.0
0.62,-582422455.0,0.0,0.0,0.0,0.0
0.621,-582422455.0,0.0,0.0,0.0,0.0
0.622,-582422454.0,1000.0,0.0,1.0,1000.0
0.623,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.624,-582422456.0,0.0,0.0,0.0,0.0
0.625,-582422455.0,1000.0,0.0,1.0,1000.0
0.626,-582422454.0,1000.0,0.0,1.0,1000.0
0.627,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.628,-582422455.0,0.0,0.0,0.0,0.0
0.629,-582422455.0,0.0,0.0,0.0,0.0
0.63,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.631,-582422454.0,2000.0,0.0,2.0,2000.0
0.632,-582422457.0,-3000.0,0.0,-3.0,-3000.0
0.633,-582422455.0,2000.0,0.0,2.0,2000.0
0.634,-582422455.0,0.0,0.0,0.0,0.0
0.635,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.636,-582422456.0,0.0,0.0,0.0,0.0
0.637,-582422455.0,1000.0,0.0,1.0,1000.0
0.638,-582422457.0,-2000.0,0.0,-2.0,-2000.0
0.639,-582422455.0,2000.0,0.0,2.0,2000.0
0.64,-582422455.0,0.0,0.0,0.0,0.0
0.641,-582422455.0,0.0,0.0,0.0,0.0
0.642,-582422454.0,1000.0,0.0,1.0,1000.0
0.643,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.644,-582422454.0,1000.0,0.0,1.0,1000.0
0.645,-582422454.0,0.0,0.0,0.0,0.0
0.646,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.647,-582422455.0,0.0,0.0,0.0,0.0
0.648,-582422455.0,0.0,0.0,0.0,0.0
0.649,-582422454.0,1000.0,0.0,1.0,1000.0
0.65,-582422454.0,0.0,0.0,0.0,0.0
0.651,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.652,-582422454.0,1000.0,0.0,1.0,1000.0
0.653,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.654,-582422455.0,0.0,0.0,0.0,0.0
0.655,-582422454.0,1000.0,0.0,1.0,1000.0
0.656,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.657,-582422454.0,1000.0,0.0,1.0,1000.0
0.658,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.659,-582422455.0,0.0,0.0,0.0,0.0
0.66,-582422454.0,1000.0,0.0,1.0,1000.0
0.661,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.662,-582422454.0,1000.0,0.0,1.0,1000.0
0.663,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.664,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.665,-582422455.0,1000.0,0.0,1.0,1000.0
0.666,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.667,-582422456.0,0.0,0.0,0.0,0.0
0.668,-582422455.0,1000.0,0.0,1.0,1000.0
0.669,-582422455.0,0.0,0.0,0.0,0.0
0.67,-582422455.0,0.0,0.0,0.0,0.0
0.671,-582422455.0,0.0,0.0,0.0,0.0
0.672,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.673,-582422454.0,2000.0,0.0,2.0,2000.0
0.674,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.675,-582422455.0,1000.0,0.0,1.0,1000.0
0.676,-582422455.0,0.0,0.0,0.0,0.0
0.677,-582422455.0,0.0,0.0,0.0,0.0
0.678,-582422454.0,1000.0,0.0,1.0,1000.0
0.679,-582422453.0,1000.0,0.0,1.0,1000.0
0.68,-582422455.0,-2000.0,0.0,-2.0,-2000.0
0.681,-582422454.0,1000.0,0.0,1.0,1000.0
0.682,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.683,-582422454.0,1000.0,0.0,1.0,1000.0
0.684,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.685,-582422455.0,0.0,0.0,0.0,0.0
0.686,-582422454.0,1000.0,0.0,1.0,1000.0
0.687,-582422454.0,0.0,0.0,0.0,0.0
0.688,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.689,-582422454.0,1000.0,0.0,1.0,1000.0
0.69,-582422454.0,0.0,0.0,0.0,0.0
0.691,-582422454.0,0.0,0.0,0.0,0.0
0.692,-582422453.0,1000.0,0.0,1.0,1000.0
0.693,-582422455.0,-2000.0,0.0,-2.0,-2000.0
0.694,-582422454.0,1000.0,0.0,1.0,1000.0
0.695,-582422454.0,0.0,0.0,0.0,0.0
0.696,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.697,-582422454.0,1000.0,0.0,1.0,1000.0
0.698,-582422454.0,0.0,0.0,0.0,0.0
0.699,-582422454.0,0.0,0.0,0.0,0.0
0.7,-582422454.0,0.0,0.0,0.0,0.0
0.701,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.702,-582422454.0,1000.0,0.0,1.0,1000.0
0.703,-582422454.0,0.0,0.0,0.0,0.0
0.704,-582422454.0,0.0,0.0,0.0,0.0
0.705,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.706,-582422454.0,1000.0,0.0,1.0,1000.0
0.707,-582422454.0,0.0,0.0,0.0,0.0
0.708,-582422454.0,0.0,0.0,0.0,0.0
0.709,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.71,-582422454.0,1000.0,0.0,1.0,1000.0
0.711,-582422454.0,0.0,0.0,0.0,0.0
0.712,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.713,-582422455.0,0.0,0.0,0.0,0.0
0.714,-582422455.0,0.0,0.0,0.0,0.0
0.715,-582422455.0,0.0,0.0,0.0,0.0
0.716,-582422454.0,1000.0,0.0,1.0,1000.0
0.717,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.718,-582422455.0,0.0,0.0,0.0,0.0
0.719,-582422455.0,0.0,0.0,0.0,0.0
0.72,-582422454.0,1000.0,0.0,1.0,1000.0
0.721,-582422454.0,0.0,0.0,0.0,0.0
0.722,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.723,-582422455.0,0.0,0.0,0.0,0.0
0.724,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.725,-582422454.0,2000.0,0.0,2.0,2000.0
0.726,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.727,-582422455.0,0.0,0.0,0.0,0.0
0.728,-582422455.0,0.0,0.0,0.0,0.0
0.729,-582422455.0,0.0,0.0,0.0,0.0
0.73,-582422455.0,0.0,0.0,0.0,0.0
0.731,-582422455.0,0.0,0.0,0.0,0.0
0.732,-582422455.0,0.0,0.0,0.0,0.0
0.733,-582422455.0,0.0,0.0,0.0,0.0
0.734,-582422454.0,1000.0,0.0,1.0,1000.0
0.735,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.736,-582422454.0,1000.0,0.0,1.0,1000.0
0.737,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.738,-582422455.0,0.0,0.0,0.0,0.0
0.739,-582422455.0,0.0,0.0,0.0,0.0
0.74,-582422455.0,0.0,0.0,0.0,0.0
0.741,-582422455.0,0.0,0.0,0.0,0.0
0.742,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.743,-582422456.0,0.0,0.0,0.0,0.0
0.744,-582422455.0,1000.0,0.0,1.0,1000.0
0.745,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.746,-582422455.0,1000.0,0.0,1.0,1000.0
0.747,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.748,-582422454.0,2000.0,0.0,2.0,2000.0
0.749,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.75,-582422455.0,0.0,0.0,0.0,0.0
0.751,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.752,-582422455.0,1000.0,0.0,1.0,1000.0
0.753,-582422455.0,0.0,0.0,0.0,0.0
0.754,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.755,-582422456.0,0.0,0.0,0.0,0.0
0.756,-582422454.0,2000.0,0.0,2.0,2000.0
0.757,-582422457.0,-3000.0,0.0,-3.0,-3000.0
0.758,-582422455.0,2000.0,0.0,2.0,2000.0
0.759,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.76,-582422455.0,1000.0,0.0,1.0,1000.0
0.761,-582422455.0,0.0,0.0,0.0,0.0
0.762,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.763,-582422456.0,0.0,0.0,0.0,0.0
0.764,-582422455.0,1000.0,0.0,1.0,1000.0
0.765,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.766,-582422456.0,0.0,0.0,0.0,0.0
0.767,-582422455.0,1000.0,0.0,1.0,1000.0
0.768,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.769,-582422455.0,1000.0,0.0,1.0,1000.0
0.77,-582422457.0,-2000.0,0.0,-2.0,-2000.0
0.771,-582422455.0,2000.0,0.0,2.0,2000.0
0.772,-582422455.0,0.0,0.0,0.0,0.0
0.773,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.774,-582422454.0,2000.0,0.0,2.0,2000.0
0.775,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.776,-582422457.0,-1000.0,0.0,-1.0,-1000.0
0.777,-582422456.0,1000.0,0.0,1.0,1000.0
0.778,-582422456.0,0.0,0.0,0.0,0.0
0.779,-582422455.0,1000.0,0.0,1.0,1000.0
0.78,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.781,-582422455.0,1000.0,0.0,1.0,1000.0
0.782,-582422455.0,0.0,0.0,0.0,0.0
0.783,-582422455.0,0.0,0.0,0.0,0.0
0.784,-582422455.0,0.0,0.0,0.0,0.0
0.785,-582422455.0,0.0,0.0,0.0,0.0
0.786,-582422455.0,0.0,0.0,0.0,0.0
0.787,-582422455.0,0.0,0.0,0.0,0.0
0.788,-582422455.0,0.0,0.0,0.0,0.0
0.789,-582422454.0,1000.0,0.0,1.0,1000.0
0.79,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.791,-582422456.0,0.0,0.0,0.0,0.0
0.792,-582422456.0,0.0,0.0,0.0,0.0
0.793,-582422455.0,1000.0,0.0,1.0,1000.0
0.794,-582422455.0,0.0,0.0,0.0,0.0
0.795,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.796,-582422455.0,1000.0,0.0,1.0,1000.0
0.797,-582422455.0,0.0,0.0,0.0,0.0
0.798,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.799,-582422454.0,2000.0,0.0,2.0,2000.0
0.8,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.801,-582422456.0,0.0,0.0,0.0,0.0
0.802,-582422456.0,0.0,0.0,0.0,0.0
0.803,-582422454.0,2000.0,0.0,2.0,2000.0
0.804,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.805,-582422455.0,1000.0,0.0,1.0,1000.0
0.806,-582422455.0,0.0,0.0,0.0,0.0
0.807,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.808,-582422456.0,0.0,0.0,0.0,0.0
0.809,-582422455.0,1000.0,0.0,1.0,1000.0
0.81,-582422455.0,0.0,0.0,0.0,0.0
0.811,-582422455.0,0.0,0.0,0.0,0.0
0.812,-582422455.0,0.0,0.0,0.0,0.0
0.813,-582422454.0,1000.0,0.0,1.0,1000.0
0.814,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.815,-582422454.0,2000.0,0.0,2.0,2000.0
0.816,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.817,-582422455.0,0.0,0.0,0.0,0.0
0.818,-582422454.0,1000.0,0.0,1.0,1000.0
0.819,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.82,-582422455.0,0.0,0.0,0.0,0.0
0.821,-582422455.0,0.0,0.0,0.0,0.0
0.822,-582422455.0,0.0,0.0,0.0,0.0
0.823,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.824,-582422456.0,0.0,0.0,0.0,0.0
0.825,-582422456.0,0.0,0.0,0.0,0.0
0.826,-582422455.0,1000.0,0.0,1.0,1000.0
0.827,-582422454.0,1000.0,0.0,1.0,1000.0
0.828,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.829,-582422455.0,0.0,0.0,0.0,0.0
0.83,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.831,-582422456.0,0.0,0.0,0.0,0.0
0.832,-582422455.0,1000.0,0.0,1.0,1000.0
0.833,-582422454.0,1000.0,0.0,1.0,1000.0
0.834,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.835,-582422455.0,1000.0,0.0,1.0,1000.0
0.836,-582422455.0,0.0,0.0,0.0,0.0
0.837,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.838,-582422455.0,1000.0,0.0,1.0,1000.0
0.839,-582422454.0,1000.0,0.0,1.0,1000.0
0.84,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.841,-582422455.0,1000.0,0.0,1.0,1000.0
0.842,-582422455.0,0.0,0.0,0.0,0.0
0.843,-582422455.0,0.0,0.0,0.0,0.0
0.844,-582422454.0,1000.0,0.0,1.0,1000.0
0.845,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.846,-582422456.0,0.0,0.0,0.0,0.0
0.847,-582422454.0,2000.0,0.0,2.0,2000.0
0.848,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.849,-582422456.0,0.0,0.0,0.0,0.0
0.85,-582422456.0,0.0,0.0,0.0,0.0
0.851,-582422454.0,2000.0,0.0,2.0,2000.0
0.852,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.853,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.854,-582422454.0,2000.0,0.0,2.0,2000.0
0.855,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.856,-582422455.0,0.0,0.0,0.0,0.0
0.857,-582422455.0,0.0,0.0,0.0,0.0
0.858,-582422455.0,0.0,0.0,0.0,0.0
0.859,-582422454.0,1000.0,0.0,1.0,1000.0
0.86,-582422453.0,1000.0,0.0,1.0,1000.0
0.861,-582422453.0,0.0,0.0,0.0,0.0
0.862,-582422455.0,-2000.0,0.0,-2.0,-2000.0
0.863,-582422455.0,0.0,0.0,0.0,0.0
0.864,-582422455.0,0.0,0.0,0.0,0.0
0.865,-582422455.0,0.0,0.0,0.0,0.0
0.866,-582422455.0,0.0,0.0,0.0,0.0
0.867,-582422454.0,1000.0,0.0,1.0,1000.0
0.868,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.869,-582422455.0,0.0,0.0,0.0,0.0
0.87,-582422455.0,0.0,0.0,0.0,0.0
0.871,-582422454.0,1000.0,0.0,1.0,1000.0
0.872,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.873,-582422455.0,0.0,0.0,0.0,0.0
0.874,-582422455.0,0.0,0.0,0.0,0.0
0.875,-582422454.0,1000.0,0.0,1.0,1000.0
0.876,-582422454.0,0.0,0.0,0.0,0.0
0.877,-582422454.0,0.0,0.0,0.0,0.0
0.878,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.879,-582422454.0,2000.0,0.0,2.0,2000.0
0.88,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.881,-582422455.0,1000.0,0.0,1.0,1000.0
0.882,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.883,-582422456.0,0.0,0.0,0.0,0.0
0.884,-582422455.0,1000.0,0.0,1.0,1000.0
0.885,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.886,-582422454.0,2000.0,0.0,2.0,2000.0
0.887,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.888,-582422455.0,1000.0,0.0,1.0,1000.0
0.889,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.89,-582422455.0,1000.0,0.0,1.0,1000.0
0.891,-582422455.0,0.0,0.0,0.0,0.0
0.892,-582422455.0,0.0,0.0,0.0,0.0
0.893,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.894,-582422456.0,0.0,0.0,0.0,0.0
0.895,-582422456.0,0.0,0.0,0.0,0.0
0.896,-582422455.0,1000.0,0.0,1.0,1000.0
0.897,-582422455.0,0.0,0.0,0.0,0.0
0.898,-582422454.0,1000.0,0.0,1.0,1000.0
0.899,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.9,-582422454.0,1000.0,0.0,1.0,1000.0
0.901,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.902,-582422455.0,0.0,0.0,0.0,0.0
0.903,-582422455.0,0.0,0.0,0.0,0.0
0.904,-582422454.0,1000.0,0.0,1.0,1000.0
0.905,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.906,-582422455.0,0.0,0.0,0.0,0.0
0.907,-582422455.0,0.0,0.0,0.0,0.0
0.908,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.909,-582422454.0,2000.0,0.0,2.0,2000.0
0.91,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.911,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.912,-582422456.0,0.0,0.0,0.0,0.0
0.913,-582422454.0,2000.0,0.0,2.0,2000.0
0.914,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.915,-582422455.0,1000.0,0.0,1.0,1000.0
0.916,-582422455.0,0.0,0.0,0.0,0.0
0.917,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.918,-582422454.0,2000.0,0.0,2.0,2000.0
0.919,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.92,-582422454.0,1000.0,0.0,1.0,1000.0
0.921,-582422455.0,-1000.0,0.0,-1.0,-1000.0
0.922,-582422454.0,1000.0,0.0,1.0,1000.0
0.923,-582422454.0,0.0,0.0,0.0,0.0
0.924,-582422454.0,0.0,0.0,0.0,0.0
0.925,-582422456.0,-2000.0,0.0,-2.0,-2000.0
0.926,-582422455.0,1000.0,0.0,1.0,1000.0
0.927,-582422455.0,0.0,0.0,0.0,0.0
0.928,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.929,-582422456.0,0.0,0.0,0.0,0.0
0.93,-582422455.0,1000.0,0.0,1.0,1000.0
0.931,-582422455.0,0.0,0.0,0.0,0.0
0.932,-582422455.0,0.0,0.0,0.0,0.0
0.933,-582422455.0,0.0,0.0,0.0,0.0
0.934,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.935,-582422455.0,1000.0,0.0,1.0,1000.0
0.936,-582422455.0,0.0,0.0,0.0,0.0
0.937,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.938,-582422456.0,0.0,0.0,0.0,0.0
0.939,-582422455.0,1000.0,0.0,1.0,1000.0
0.94,-582422456.0,-1000.0,0.0,-1.0,-1000.0
0.941,-582422455.0,1000.0,0.0,1.0,1000.0
0.942,-582422455.0,0.0,0.0,0.0,0.0
0.943,-582422455.0,0.0,0.0,0.0,0.0
0.944,-582422455.0,0.0,0.0,0.0,0.0
0.945,-582422455.0,0.0,0.0,0.0,0.0
0.946,-582422456.0,-1000.0,0.0,-1.0,-1000.0
